pair,signal,entry_time,entry_price,exit_price,win,pnl
GBP/USD,CALL,2025-09-03 10:20:00,1.2916373490713484,1.291248438196064,False,-100
GBP/USD,CALL,2025-09-03 10:25:00,1.2915162813280376,1.2911888673964376,False,-100
GBP/USD,CALL,2025-09-03 10:30:00,1.291776553155778,1.291320888363923,False,-100
GBP/USD,CALL,2025-09-03 10:35:00,1.2919926473674002,1.2911343249944487,False,-100
GBP/USD,CALL,2025-09-03 19:15:00,1.2923317225499424,1.293218108497857,True,85
GBP/USD,CALL,2025-09-03 19:20:00,1.2925505809428242,1.2932818460336764,True,85
GBP/USD,CALL,2025-09-03 19:25:00,1.2928467636693988,1.2932695645161103,True,85
GBP/USD,CALL,2025-09-03 19:30:00,1.2930926151759945,1.2935886790939406,True,85
GBP/USD,CALL,2025-09-03 19:35:00,1.2931020451755102,1.2937254957899846,True,85
GBP/USD,CALL,2025-09-03 19:40:00,1.293218108497857,1.2940150404133923,True,85
GBP/USD,CALL,2025-09-03 19:45:00,1.2932818460336764,1.2941944905699398,True,85
GBP/USD,CALL,2025-09-03 19:50:00,1.2932695645161103,1.2942243149570016,True,85
GBP/USD,CALL,2025-09-03 19:55:00,1.2935886790939406,1.2943379207640846,True,85
GBP/USD,CALL,2025-09-03 20:00:00,1.2937254957899846,1.2941183148506608,True,85
GBP/USD,CALL,2025-09-03 20:05:00,1.2940150404133923,1.294746954294552,True,85
GBP/USD,CALL,2025-09-03 20:10:00,1.2941944905699398,1.2947764409762528,True,85
GBP/USD,CALL,2025-09-03 20:15:00,1.2942243149570016,1.2949661217248551,True,85
GBP/USD,CALL,2025-09-03 20:20:00,1.2943379207640846,1.2947265908748455,True,85
GBP/USD,CALL,2025-09-03 20:25:00,1.2941183148506608,1.294695214045476,True,85
GBP/USD,CALL,2025-09-03 20:30:00,1.294746954294552,1.294596248105388,False,-100
GBP/USD,CALL,2025-09-03 20:35:00,1.2947764409762528,1.2947681880893531,False,-100
GBP/USD,CALL,2025-09-03 20:40:00,1.2949661217248551,1.2951017619058824,True,85
GBP/USD,CALL,2025-09-03 20:45:00,1.2947265908748455,1.2949615412192192,True,85
GBP/USD,CALL,2025-09-03 20:50:00,1.294695214045476,1.2946355697474372,False,-100
GBP/USD,CALL,2025-09-03 20:55:00,1.294596248105388,1.294850329521799,True,85
GBP/USD,CALL,2025-09-04 12:30:00,1.296451678777104,1.2967963896411416,True,85
GBP/USD,CALL,2025-09-04 12:35:00,1.296249187344371,1.2969613303809395,True,85
GBP/USD,CALL,2025-09-04 12:40:00,1.296474730160948,1.2967192818756883,True,85
GBP/USD,CALL,2025-09-04 12:45:00,1.2964978519893324,1.2967605052232871,True,85
GBP/USD,CALL,2025-09-04 12:50:00,1.296466429926543,1.296926299437076,True,85
GBP/USD,CALL,2025-09-04 12:55:00,1.2967963896411416,1.297136899855572,True,85
GBP/USD,CALL,2025-09-04 13:00:00,1.2969613303809395,1.297002716600901,True,85
GBP/USD,CALL,2025-09-04 13:05:00,1.2967192818756883,1.2970265799046494,True,85
GBP/USD,CALL,2025-09-04 13:10:00,1.2967605052232871,1.297233424430551,True,85
GBP/USD,CALL,2025-09-04 13:15:00,1.296926299437076,1.297369783753339,True,85
GBP/USD,CALL,2025-09-04 13:25:00,1.297002716600901,1.2971232978373597,True,85
GBP/USD,CALL,2025-09-04 13:30:00,1.2970265799046494,1.2971526042706096,True,85
GBP/USD,CALL,2025-09-06 13:05:00,1.2971217642571171,1.297338543924143,True,85
GBP/USD,CALL,2025-09-06 13:10:00,1.297709142525407,1.2971204036933277,False,-100
GBP/USD,CALL,2025-09-06 13:15:00,1.2977816380493643,1.297349044133306,False,-100
GBP/USD,CALL,2025-09-06 13:20:00,1.2977760620187748,1.2977374389979452,False,-100
GBP/USD,CALL,2025-09-06 13:25:00,1.297707096375366,1.2979423593799406,True,85
GBP/USD,CALL,2025-09-06 13:30:00,1.297338543924143,1.2976259678683923,True,85
GBP/USD,CALL,2025-09-06 13:35:00,1.2971204036933277,1.297770652941458,True,85
GBP/USD,CALL,2025-09-06 13:40:00,1.297349044133306,1.2978649760559189,True,85
GBP/USD,CALL,2025-09-06 13:45:00,1.2977374389979452,1.2978946474321935,True,85
GBP/USD,CALL,2025-09-06 13:50:00,1.2979423593799406,1.2978651653286355,False,-100
GBP/USD,CALL,2025-09-06 13:55:00,1.2976259678683923,1.2982617297079069,True,85
GBP/USD,CALL,2025-09-06 14:00:00,1.297770652941458,1.2983129337955774,True,85
GBP/USD,CALL,2025-09-06 14:05:00,1.2978649760559189,1.2983120381905948,True,85
GBP/USD,CALL,2025-09-06 14:10:00,1.2978946474321935,1.2982625743915075,True,85
GBP/USD,CALL,2025-09-06 14:15:00,1.2978651653286355,1.298266460159591,True,85
GBP/USD,CALL,2025-09-06 18:25:00,1.3012320861744862,1.3008875854449526,False,-100
GBP/USD,CALL,2025-09-06 18:30:00,1.3012304666011074,1.3007384979120291,False,-100
GBP/USD,CALL,2025-09-06 18:35:00,1.3008203954791746,1.3006388388655263,False,-100
GBP/USD,CALL,2025-09-07 13:40:00,1.3029203959349962,1.3033414601740811,True,85
GBP/USD,CALL,2025-09-07 13:45:00,1.3032516009518056,1.3034069869657672,True,85
GBP/USD,CALL,2025-09-07 13:50:00,1.3033728109535716,1.3032365716273293,False,-100
GBP/USD,CALL,2025-09-07 13:55:00,1.3032685062055755,1.3032369182665726,False,-100
GBP/USD,CALL,2025-09-07 14:00:00,1.3032707797317675,1.303035876919805,False,-100
GBP/USD,CALL,2025-09-07 14:05:00,1.3033414601740811,1.3027705399704104,False,-100
GBP/USD,CALL,2025-09-07 14:15:00,1.3032365716273293,1.3027946744013346,False,-100
GBP/USD,CALL,2025-09-07 14:20:00,1.3032369182665726,1.302558839363786,False,-100
GBP/USD,CALL,2025-09-07 14:25:00,1.303035876919805,1.3025673706929002,False,-100
GBP/USD,CALL,2025-09-08 11:35:00,1.301403717076737,1.301581064151423,True,85
GBP/USD,CALL,2025-09-08 11:40:00,1.30175059109984,1.3017205431912668,False,-100
GBP/USD,CALL,2025-09-08 11:45:00,1.3015331741834928,1.3015477319178363,True,85
GBP/USD,CALL,2025-09-08 11:50:00,1.30158921038784,1.3017776467630142,True,85
GBP/USD,CALL,2025-09-08 11:55:00,1.3013283279996006,1.3016648570382037,True,85
GBP/USD,CALL,2025-09-08 12:00:00,1.301581064151423,1.302262442904233,True,85
GBP/USD,CALL,2025-09-08 12:05:00,1.3017205431912668,1.301976496507,True,85
GBP/USD,CALL,2025-09-08 12:10:00,1.3015477319178363,1.3018752146295134,True,85
GBP/USD,PUT,2025-09-10 07:25:00,1.301858076129558,1.30156805585794,True,85
GBP/USD,CALL,2025-09-10 09:35:00,1.3029240625946592,1.3023794446882495,False,-100
GBP/USD,CALL,2025-09-12 05:05:00,1.3032649298783945,1.3028297140101472,False,-100
GBP/USD,CALL,2025-09-12 05:10:00,1.3029865394875355,1.3027410133826245,False,-100
GBP/USD,CALL,2025-09-12 05:15:00,1.3029037097223004,1.302473323876627,False,-100
GBP/USD,CALL,2025-09-12 05:20:00,1.303048962456862,1.302758048217984,False,-100
GBP/USD,PUT,2025-09-12 09:45:00,1.3015442090915033,1.3014809259509466,True,85
GBP/USD,PUT,2025-09-12 09:50:00,1.3015640616568362,1.301062106207424,True,85
GBP/USD,PUT,2025-09-12 10:00:00,1.3015033637336584,1.3014217937923798,True,85
GBP/USD,PUT,2025-09-12 10:05:00,1.301532681672504,1.3012823821885722,True,85
GBP/USD,PUT,2025-09-12 10:10:00,1.3014809259509466,1.3010198594597289,True,85
GBP/USD,PUT,2025-09-12 10:15:00,1.301062106207424,1.301017188950182,True,85
GBP/USD,PUT,2025-09-12 17:50:00,1.2981001170189064,1.297827220077922,True,85
GBP/USD,PUT,2025-09-12 17:55:00,1.2980636961616954,1.298031124502341,True,85
GBP/USD,CALL,2025-09-13 20:30:00,1.3000677498099265,1.299515327518295,False,-100
GBP/USD,CALL,2025-09-14 09:05:00,1.300864802751643,1.3002445512365737,False,-100
GBP/USD,PUT,2025-09-15 09:00:00,1.2989016658575394,1.298844626981519,True,85
GBP/USD,PUT,2025-09-15 09:05:00,1.2986327811845988,1.299038717870036,False,-100
GBP/USD,PUT,2025-09-15 09:10:00,1.298602333574228,1.2990043101310107,False,-100
GBP/USD,PUT,2025-09-15 09:15:00,1.298710293601988,1.2988668135630694,False,-100
GBP/USD,PUT,2025-09-16 08:40:00,1.3005513729989555,1.3007306741924778,False,-100
GBP/USD,PUT,2025-09-16 08:45:00,1.3009385276360868,1.3009203071285171,True,85
GBP/USD,PUT,2025-09-16 08:50:00,1.3009956247908898,1.3013754306804957,False,-100
GBP/USD,PUT,2025-09-16 08:55:00,1.3007548223172696,1.3012069306013874,False,-100
GBP/USD,PUT,2025-09-16 09:00:00,1.3004482059326588,1.300871319962693,False,-100
GBP/USD,PUT,2025-09-16 09:05:00,1.3007306741924778,1.301137142217684,False,-100
GBP/USD,PUT,2025-09-16 09:10:00,1.3009203071285171,1.3011825887030808,False,-100
GBP/USD,PUT,2025-09-16 09:15:00,1.3013754306804957,1.3013327759072228,True,85
GBP/USD,PUT,2025-09-16 09:20:00,1.3012069306013874,1.3012022061224957,True,85
GBP/USD,PUT,2025-09-16 09:25:00,1.300871319962693,1.301211898616347,False,-100
GBP/USD,PUT,2025-09-16 09:30:00,1.301137142217684,1.3012036374563145,False,-100
GBP/USD,PUT,2025-09-16 09:35:00,1.3011825887030808,1.301051066708674,True,85
GBP/USD,PUT,2025-09-17 07:50:00,1.2961243498573385,1.2953519294365547,True,85
GBP/USD,PUT,2025-09-17 07:55:00,1.2960974222244332,1.2953577822547144,True,85
GBP/USD,PUT,2025-09-17 08:00:00,1.2955859912595271,1.2953118911061507,True,85
GBP/USD,PUT,2025-09-17 08:05:00,1.295700640269864,1.2955024345906268,True,85
GBP/USD,PUT,2025-09-17 08:10:00,1.29553950743408,1.2955343993056945,True,85
GBP/USD,PUT,2025-09-17 08:15:00,1.2953519294365547,1.295125656408015,True,85
GBP/USD,PUT,2025-09-17 08:20:00,1.2953577822547144,1.2954097866839094,False,-100
GBP/USD,PUT,2025-09-17 08:30:00,1.2955024345906268,1.295218001062879,True,85
GBP/USD,PUT,2025-09-17 08:35:00,1.2955343993056945,1.2952832172808522,True,85
GBP/USD,PUT,2025-09-17 08:40:00,1.295125656408015,1.29530661899439,False,-100
GBP/USD,PUT,2025-09-17 08:45:00,1.2954097866839094,1.2953928655590106,True,85
GBP/USD,PUT,2025-09-17 08:50:00,1.2956205514230787,1.295242691956803,True,85
GBP/USD,PUT,2025-09-17 14:00:00,1.2931547144764173,1.2927063629086533,True,85
GBP/USD,PUT,2025-09-17 14:05:00,1.292935191921205,1.2925478643835857,True,85
GBP/USD,PUT,2025-09-17 14:10:00,1.2929199209373492,1.2926983563737793,True,85
GBP/USD,PUT,2025-09-17 14:15:00,1.2928523427838785,1.2930941749307647,False,-100
GBP/USD,PUT,2025-09-17 14:20:00,1.2928951289416184,1.293036516024392,False,-100
GBP/USD,PUT,2025-09-17 14:30:00,1.2925478643835857,1.2934028377443625,False,-100
GBP/USD,PUT,2025-09-17 14:35:00,1.2926983563737793,1.2933321635851798,False,-100
GBP/USD,CALL,2025-09-17 20:05:00,1.2954431013019074,1.29560578849393,True,85
GBP/USD,CALL,2025-09-17 20:10:00,1.295674012592874,1.2954161474258574,False,-100
GBP/USD,CALL,2025-09-17 20:15:00,1.2959584349727329,1.2953787989080554,False,-100
GBP/USD,CALL,2025-09-17 20:20:00,1.2958784488721558,1.2952658205797485,False,-100
GBP/USD,CALL,2025-09-17 20:25:00,1.2956850642978637,1.2952613726056634,False,-100
GBP/USD,CALL,2025-09-17 20:30:00,1.29560578849393,1.2948690351552812,False,-100
GBP/USD,CALL,2025-09-17 20:35:00,1.2954161474258574,1.2951226304586347,False,-100
GBP/USD,CALL,2025-09-17 20:40:00,1.2953787989080554,1.2954444857411578,True,85
GBP/USD,CALL,2025-09-17 20:45:00,1.2952658205797485,1.2959074182135693,True,85
GBP/USD,CALL,2025-09-17 20:50:00,1.2952613726056634,1.2960333713925525,True,85
GBP/USD,PUT,2025-09-18 12:20:00,1.2941400922360842,1.2940123688791332,True,85
GBP/USD,PUT,2025-09-18 12:25:00,1.2940147921725198,1.293951068350372,True,85
GBP/USD,PUT,2025-09-18 12:30:00,1.2941718435968212,1.293783440064899,True,85
GBP/USD,PUT,2025-09-18 12:35:00,1.2940618303084204,1.2941601464508572,False,-100
GBP/USD,PUT,2025-09-18 14:10:00,1.29228332010079,1.2925709503912275,False,-100
GBP/USD,PUT,2025-09-18 14:15:00,1.2924280639853447,1.2923761775559202,True,85
GBP/USD,PUT,2025-09-18 14:20:00,1.2925279762708164,1.2922259464660442,True,85
GBP/USD,PUT,2025-09-18 14:25:00,1.292849959576153,1.2922689739457045,True,85
GBP/USD,PUT,2025-09-18 14:30:00,1.29280825765739,1.2920448159939926,True,85
GBP/USD,PUT,2025-09-18 14:35:00,1.2925709503912275,1.292458523318924,True,85
GBP/USD,PUT,2025-09-18 14:40:00,1.2923761775559202,1.292576591402814,False,-100
GBP/USD,PUT,2025-09-18 14:50:00,1.2922689739457045,1.2926668580573824,False,-100
GBP/USD,PUT,2025-09-18 14:55:00,1.2920448159939926,1.2929633056847392,False,-100
GBP/USD,PUT,2025-09-18 17:25:00,1.2916110259869793,1.291210977680629,True,85
GBP/USD,PUT,2025-09-18 17:30:00,1.291457258064622,1.2908118762385608,True,85
GBP/USD,PUT,2025-09-18 17:35:00,1.2915475301807833,1.2908551377724036,True,85
GBP/USD,PUT,2025-09-18 17:40:00,1.291151939322984,1.290733721315259,True,85
GBP/USD,PUT,2025-09-18 17:45:00,1.2910041429644838,1.2906989902873507,True,85
GBP/USD,PUT,2025-09-18 17:50:00,1.291210977680629,1.2912579011913234,False,-100
GBP/USD,PUT,2025-09-18 18:00:00,1.2908551377724036,1.2916481693031592,False,-100
GBP/USD,PUT,2025-09-18 18:05:00,1.290733721315259,1.292115175938418,False,-100
GBP/USD,PUT,2025-09-18 19:25:00,1.2900547774982756,1.2896948063674505,True,85
GBP/USD,PUT,2025-09-18 19:30:00,1.28967355130616,1.289614619368706,True,85
GBP/USD,PUT,2025-09-18 19:35:00,1.2894658008765765,1.2895782471513726,False,-100
GBP/USD,PUT,2025-09-18 19:40:00,1.2896061469268716,1.2896566171834962,False,-100
GBP/USD,PUT,2025-09-18 19:45:00,1.2896270018331857,1.2896551494748631,False,-100
GBP/USD,PUT,2025-09-18 19:50:00,1.2896948063674505,1.2897521112922066,False,-100
GBP/USD,PUT,2025-09-18 19:55:00,1.289614619368706,1.2899603784175924,False,-100
GBP/USD,PUT,2025-09-18 20:00:00,1.2895782471513726,1.2899225135899548,False,-100
GBP/USD,PUT,2025-09-18 20:05:00,1.2896566171834962,1.2897126415914175,False,-100
GBP/USD,PUT,2025-09-18 20:10:00,1.2896551494748631,1.28972233411218,False,-100
GBP/USD,PUT,2025-09-18 20:15:00,1.2897521112922066,1.289685717504521,True,85
GBP/USD,PUT,2025-09-18 20:20:00,1.2899603784175924,1.2898217950700028,True,85
GBP/USD,PUT,2025-09-18 20:25:00,1.2899225135899548,1.2897863572868289,True,85
GBP/USD,PUT,2025-09-18 20:30:00,1.2897126415914175,1.2895422256839084,True,85
GBP/USD,PUT,2025-09-18 20:35:00,1.28972233411218,1.2894644457532909,True,85
NZD/USD,PUT,2025-08-24 05:00:00,0.5960851056449807,0.5959891402875974,True,85
NZD/USD,PUT,2025-08-24 05:05:00,0.5959472309765421,0.5959502330121476,False,-100
NZD/USD,PUT,2025-08-24 05:10:00,0.5958994575969205,0.5959438636619929,False,-100
NZD/USD,PUT,2025-08-24 05:15:00,0.5959245119112153,0.5959881924778208,False,-100
NZD/USD,CALL,2025-08-25 16:10:00,0.5963399466182803,0.5964722292082947,True,85
NZD/USD,CALL,2025-08-25 16:15:00,0.596411812463922,0.5964752878855087,True,85
NZD/USD,CALL,2025-08-25 16:20:00,0.5963912293471325,0.5965639725258122,True,85
NZD/USD,CALL,2025-08-25 16:25:00,0.5963802591413291,0.5965098566973452,True,85
NZD/USD,CALL,2025-08-25 16:35:00,0.5964722292082947,0.596418854570455,False,-100
NZD/USD,PUT,2025-08-27 13:05:00,0.5955356124183543,0.5958923721128281,False,-100
NZD/USD,PUT,2025-08-27 13:10:00,0.5955984616302686,0.5958728685578825,False,-100
NZD/USD,PUT,2025-08-27 13:15:00,0.5956218413010564,0.5959485559576359,False,-100
NZD/USD,PUT,2025-09-02 06:50:00,0.594877026300322,0.5946315746250396,True,85
NZD/USD,PUT,2025-09-02 06:55:00,0.5947639032560111,0.5945262948642005,True,85
NZD/USD,PUT,2025-09-02 07:00:00,0.5945852927912797,0.594566122084286,True,85
NZD/USD,PUT,2025-09-02 07:05:00,0.5945319956757095,0.5945983421096868,False,-100
NZD/USD,PUT,2025-09-02 07:10:00,0.5946302946587938,0.5946566169215087,False,-100
NZD/USD,PUT,2025-09-02 07:15:00,0.5946315746250396,0.5947979728188296,False,-100
NZD/USD,PUT,2025-09-02 07:25:00,0.594566122084286,0.5947506852233683,False,-100
NZD/USD,PUT,2025-09-02 07:30:00,0.5945983421096868,0.5948951017769153,False,-100
NZD/USD,PUT,2025-09-02 07:35:00,0.5946566169215087,0.5948315997860233,False,-100
NZD/USD,PUT,2025-09-03 11:15:00,0.5945527232215856,0.5947123287110723,False,-100
NZD/USD,PUT,2025-09-03 11:20:00,0.5946790139684285,0.5947816014860806,False,-100
NZD/USD,PUT,2025-09-03 11:25:00,0.5947291887861597,0.5947503243450444,False,-100
NZD/USD,PUT,2025-09-03 11:30:00,0.5948136563282598,0.5947385007293127,True,85
NZD/USD,PUT,2025-09-03 11:35:00,0.5947364014472551,0.5947503680127308,False,-100
NZD/USD,PUT,2025-09-03 11:40:00,0.5947123287110723,0.5946715095014375,True,85
NZD/USD,PUT,2025-09-03 11:45:00,0.5947816014860806,0.594687330376669,True,85
NZD/USD,PUT,2025-09-03 11:50:00,0.5947503243450444,0.5945880618692253,True,85
NZD/USD,CALL,2025-09-04 16:15:00,0.5954830950728512,0.5955412587951613,True,85
NZD/USD,CALL,2025-09-04 16:20:00,0.5953580071786627,0.5954444393760684,True,85
NZD/USD,CALL,2025-09-04 16:25:00,0.5954767803765391,0.5954813994284963,True,85
NZD/USD,CALL,2025-09-05 20:55:00,0.5944533333407841,0.5941903286573479,False,-100
NZD/USD,PUT,2025-09-06 16:45:00,0.5917792353949537,0.5917139223410066,True,85
NZD/USD,PUT,2025-09-06 16:50:00,0.5918974396547096,0.5916877175539503,True,85
NZD/USD,PUT,2025-09-06 17:00:00,0.5917053741544572,0.5917204838857761,False,-100
NZD/USD,PUT,2025-09-06 17:05:00,0.591579801838864,0.5917072560785757,False,-100
NZD/USD,PUT,2025-09-10 06:15:00,0.5899941426606026,0.5897394922174785,True,85
NZD/USD,PUT,2025-09-10 06:20:00,0.5899721027679538,0.5896860040291012,True,85
NZD/USD,PUT,2025-09-10 06:25:00,0.5897420214169234,0.589743784654242,False,-100
NZD/USD,PUT,2025-09-10 06:30:00,0.5898304678079188,0.5898375615660882,False,-100
NZD/USD,PUT,2025-09-10 06:35:00,0.5897226737459513,0.58996431751061,False,-100
NZD/USD,PUT,2025-09-10 06:40:00,0.5897394922174785,0.5899779041156396,False,-100
NZD/USD,PUT,2025-09-10 06:50:00,0.589743784654242,0.5901108139060258,False,-100
NZD/USD,PUT,2025-09-10 06:55:00,0.5898375615660882,0.5899804724724891,False,-100
NZD/USD,PUT,2025-09-10 07:00:00,0.58996431751061,0.5898869158163097,True,85
NZD/USD,CALL,2025-09-11 06:40:00,0.5924441107790892,0.5926866803091329,True,85
NZD/USD,CALL,2025-09-11 06:45:00,0.5925127548785349,0.5927590391636409,True,85
NZD/USD,CALL,2025-09-11 06:50:00,0.5924639084731707,0.592754234899865,True,85
NZD/USD,CALL,2025-09-11 06:55:00,0.5925847359266084,0.59281448524012,True,85
NZD/USD,CALL,2025-09-11 07:00:00,0.5926207549016038,0.5927954196301524,True,85
NZD/USD,CALL,2025-09-11 07:05:00,0.5926866803091329,0.5928246746155931,True,85
NZD/USD,CALL,2025-09-11 07:10:00,0.5927590391636409,0.5927124738298033,False,-100
NZD/USD,CALL,2025-09-11 07:15:00,0.592754234899865,0.5927183189865372,False,-100
NZD/USD,CALL,2025-09-11 07:25:00,0.5927954196301524,0.5928886802383776,True,85
NZD/USD,CALL,2025-09-11 07:30:00,0.5928246746155931,0.5929153079746988,True,85
NZD/USD,CALL,2025-09-11 07:35:00,0.5927124738298033,0.5929676714293232,True,85
NZD/USD,CALL,2025-09-12 11:20:00,0.5932430153566262,0.5932724888775409,True,85
NZD/USD,CALL,2025-09-12 11:25:00,0.5931041602749954,0.5931107570006757,True,85
NZD/USD,CALL,2025-09-12 16:45:00,0.5934616960164608,0.5931101224385413,False,-100
NZD/USD,CALL,2025-09-12 16:50:00,0.5934724948138146,0.5931223243761619,False,-100
NZD/USD,CALL,2025-09-12 16:55:00,0.5933826721483072,0.5930646536070822,False,-100
NZD/USD,CALL,2025-09-12 17:00:00,0.5933414012605551,0.5930937402688201,False,-100
NZD/USD,CALL,2025-09-12 17:05:00,0.5932687890675749,0.5930452954586253,False,-100
NZD/USD,CALL,2025-09-14 09:00:00,0.5939802126639055,0.5938203642777377,False,-100
NZD/USD,CALL,2025-09-14 09:05:00,0.5940001236330059,0.5937828686334623,False,-100
NZD/USD,CALL,2025-09-14 09:10:00,0.5939448486390715,0.5937209462553027,False,-100
NZD/USD,CALL,2025-09-14 09:15:00,0.5939204312261918,0.5937076011024485,False,-100
NZD/USD,CALL,2025-09-14 09:20:00,0.5938967589000556,0.5938426742381427,False,-100
NZD/USD,CALL,2025-09-14 09:25:00,0.5938203642777377,0.5938229058471328,True,85
NZD/USD,PUT,2025-09-14 14:05:00,0.5931220728526397,0.5930461519331461,True,85
NZD/USD,PUT,2025-09-14 14:10:00,0.5931116318924763,0.5930495279021275,True,85
NZD/USD,PUT,2025-09-14 14:15:00,0.5930072407662883,0.5930521296446984,False,-100
NZD/USD,PUT,2025-09-14 14:20:00,0.5931906670493593,0.5931546390597867,True,85
NZD/USD,PUT,2025-09-14 14:25:00,0.593068614961243,0.5933956010797645,False,-100
NZD/USD,PUT,2025-09-14 14:30:00,0.5930461519331461,0.5933356961946277,False,-100
NZD/USD,PUT,2025-09-15 17:50:00,0.5930199430230487,0.5933858188215283,False,-100
NZD/USD,PUT,2025-09-15 17:55:00,0.5930837752143141,0.5933984947453049,False,-100
NZD/USD,PUT,2025-09-15 18:00:00,0.5932009087667844,0.5934584039177122,False,-100
NZD/USD,PUT,2025-09-15 18:05:00,0.5932992898503684,0.5934220279953628,False,-100
NZD/USD,PUT,2025-09-15 18:10:00,0.5934867731268575,0.593409962342074,True,85
NZD/USD,PUT,2025-09-15 18:15:00,0.5933858188215283,0.5934615376916772,False,-100
NZD/USD,PUT,2025-09-15 18:20:00,0.5933984947453049,0.5935450088786121,False,-100
NZD/USD,PUT,2025-09-15 18:25:00,0.5934584039177122,0.5934915860389732,False,-100
NZD/USD,PUT,2025-09-15 18:30:00,0.5934220279953628,0.5936095577517461,False,-100
NZD/USD,PUT,2025-09-17 05:35:00,0.5929120603856319,0.5931176124272454,False,-100
NZD/USD,PUT,2025-09-17 05:40:00,0.5928940125620621,0.5931013052900268,False,-100
NZD/USD,PUT,2025-09-17 05:45:00,0.5929953702665343,0.5930950754840979,False,-100
NZD/USD,PUT,2025-09-17 05:50:00,0.5929903708647171,0.5929577945508766,True,85
NZD/USD,PUT,2025-09-17 05:55:00,0.5930091819978404,0.5927387474685715,True,85
NZD/USD,PUT,2025-09-17 06:00:00,0.5931176124272454,0.5927312145563893,True,85
NZD/USD,PUT,2025-09-17 06:05:00,0.5931013052900268,0.5927451174316286,True,85
NZD/USD,PUT,2025-09-17 06:10:00,0.5930950754840979,0.5927232610001706,True,85
NZD/USD,PUT,2025-09-17 12:40:00,0.5924620210834659,0.5927107020639275,False,-100
NZD/USD,PUT,2025-09-17 12:45:00,0.5924520971595643,0.5927743990754651,False,-100
NZD/USD,PUT,2025-09-17 12:50:00,0.592409284080026,0.5928329867578844,False,-100
NZD/USD,PUT,2025-09-17 12:55:00,0.5925263322104162,0.592790451222734,False,-100
NZD/USD,PUT,2025-09-17 13:00:00,0.5925804644383461,0.5928473206330086,False,-100
USD/CAD,CALL,2025-08-30 06:25:00,1.356433188325424,1.3568523901988356,True,85
USD/CAD,CALL,2025-08-30 06:30:00,1.3564449551040902,1.3567832940985305,True,85
USD/CAD,CALL,2025-08-30 06:35:00,1.3566168677215684,1.3567699714858792,True,85
USD/CAD,CALL,2025-08-30 06:40:00,1.356673139570838,1.3566148815114671,False,-100
USD/CAD,CALL,2025-08-30 06:45:00,1.3566891762156088,1.3564451530526869,False,-100
USD/CAD,CALL,2025-08-30 06:50:00,1.3568523901988356,1.356459270688933,False,-100
USD/CAD,PUT,2025-09-03 06:05:00,1.354584377345972,1.3554952072833488,False,-100
USD/CAD,PUT,2025-09-03 06:10:00,1.354980019027234,1.3556797365060564,False,-100
USD/CAD,PUT,2025-09-03 06:15:00,1.3551174446605554,1.3556693316321942,False,-100
USD/CAD,PUT,2025-09-03 06:20:00,1.3553625460488288,1.3559997162163426,False,-100
USD/CAD,PUT,2025-09-03 06:25:00,1.3553949787803663,1.3557929052998974,False,-100
USD/CAD,PUT,2025-09-06 15:00:00,1.3547107230170323,1.3547261086495783,False,-100
USD/CAD,PUT,2025-09-06 15:05:00,1.354699676878488,1.3546005136936177,True,85
USD/CAD,PUT,2025-09-06 15:10:00,1.3547237574759825,1.3547050424476783,True,85
USD/CAD,PUT,2025-09-06 15:15:00,1.354715155383475,1.3546657232146782,True,85
USD/CAD,PUT,2025-09-06 15:20:00,1.3546928852904234,1.3543711230738396,True,85
USD/CAD,PUT,2025-09-06 15:25:00,1.3547261086495783,1.35447531113266,True,85
USD/CAD,PUT,2025-09-06 15:35:00,1.3547050424476783,1.3541141295036554,True,85
USD/CAD,PUT,2025-09-06 15:40:00,1.3546657232146782,1.35392081579697,True,85
USD/CAD,CALL,2025-09-08 14:00:00,1.351192990278252,1.3515347382102698,True,85
USD/CAD,CALL,2025-09-08 14:05:00,1.3510689182407614,1.3517755475850664,True,85
USD/CAD,CALL,2025-09-08 14:10:00,1.3511353491973332,1.3518893263007856,True,85
USD/CAD,CALL,2025-09-08 14:15:00,1.3513111789167465,1.3519701891687066,True,85
USD/CAD,CALL,2025-09-08 14:20:00,1.3514144144324196,1.3520513777370045,True,85
USD/CAD,CALL,2025-09-08 14:25:00,1.3515347382102698,1.3521276039284256,True,85
USD/CAD,CALL,2025-09-08 14:30:00,1.3517755475850664,1.3521847656129422,True,85
USD/CAD,CALL,2025-09-08 14:35:00,1.3518893263007856,1.3522494358016883,True,85
USD/CAD,CALL,2025-09-08 14:40:00,1.3519701891687066,1.352337594202431,True,85
USD/CAD,CALL,2025-09-08 14:45:00,1.3520513777370045,1.3521695403215803,True,85
USD/CAD,CALL,2025-09-08 14:50:00,1.3521276039284256,1.3521928131654113,True,85
USD/CAD,CALL,2025-09-08 14:55:00,1.3521847656129422,1.3521264518676837,False,-100
USD/CAD,CALL,2025-09-08 15:00:00,1.3522494358016883,1.3523119066246552,True,85
USD/CAD,CALL,2025-09-08 15:05:00,1.352337594202431,1.3523075042847537,False,-100
USD/CAD,CALL,2025-09-08 15:10:00,1.3521695403215803,1.3521678520384988,False,-100
USD/CHF,CALL,2025-08-24 18:20:00,0.9026456210577763,0.9029374945196756,True,85
USD/CHF,CALL,2025-08-24 18:25:00,0.9027087812158744,0.9028134870497092,True,85
